ID	中文名称	英文名称	国家	国家索引	学校索引	状态（1表示正在加强审查中）
21490	经典私立大学	Classic Private University	乌克兰	W	J	0
101224	基辅国立卡尔宾科-卡里戏剧、电影与电视大学	Kyiv national I.K. Karpenko-Karyi university of theatre, cinema and television	乌克兰	W	J	0
101302	基辅经济管理学院	Kyiv Economic Institute of Management	乌克兰	W	J	0
101692	基辅斯拉夫大学斯拉夫学学院	Рівненський інститут слов'янознавства Київського славістичного університету	乌克兰	W	J	0
101770	基辅旅游、经济与法律大学	Kyiv University of Tourism, Economics and Law	乌克兰	W	J	0
101849	基辅国立文化艺术大学尼古拉耶夫分校	Mykolaiv Branch of Kyiv National University of Culture and Arts	乌克兰	W	J	0
102398	基辅国立文化艺术大学顿涅茨克学院	Донецький факультет Київського національного університету культури і мистецтв	乌克兰	W	J	0
102517	基辅市立音乐学院	R. Glier Kyiv Municipal Academy of Music	乌克兰	W	J	0
103072	基辅国立戏剧、电影与电视大学	Київський національний університет театру, кіно і телебачення імені І.К. Карпенка-Карого	乌克兰	W	J	0
103995	基辅国立技术与设计大学	Київський національний університет технологій та дизайну	乌克兰	W	J	0
104041	经济与人文国际大学	Academician Stepan Demianchuk International University of Economics and Humanities	乌克兰	W	J	0
104672	基辅市立马戏艺术学院	Kyiv Municipal Academy of Circus and Variety Arts	乌克兰	W	J	0
104743	捷尔诺波尔国立师范大学	Ternopil Volodymyr Hnatiuk National Pedagogical University	乌克兰	W	J	0
105779	基辅文化大学	Kyiv University of Culture	乌克兰	W	J	0
106155	基辅斯拉夫大学	Київський славістичний університет	乌克兰	W	J	0
109187	基辅商业与技术学院	Kiev Institute of Business and Technologies	乌克兰	W	J	0
118645	基辅商业与法律合作学院	Kyiv Cooperative Institute of business and law	乌克兰	W	J	0
120805	基辅国际大学	Київський міжнародний університет	乌克兰	W	J	0
121706	基辅国立经济大学	Vadym Hetman Kyiv National Economic University	乌克兰	W	J	0
121948	捷尔诺波尔国立技术大学	Тернопільський національний технічний університет імені Івана Пулюя	乌克兰	W	J	0
22854	解放者实验教学大学	Universidad Pedagógica Experimental Libertador	委内瑞拉	W	J	0
21493	克拉玛托尔斯克经济与人文学院	Kramatorsk Institute of Economics and Humanities	乌克兰	W	K	0
101388	克里沃罗格国立大学	Kryvyi Rih National University	乌克兰	W	K	0
101517	克列缅丘格国立大学	Kremenchuk Mykhailo Ostrohradskyi National University	乌克兰	W	K	0
103569	跨地区人事管理学院	Inter-Regional Academy of Personnel Management	乌克兰	W	K	0
103646	克拉马托尔斯克经济人文学院	Краматорський економіко-гуманітарний інститут	乌克兰	W	K	0
104552	卡缅涅茨-波多利斯基国立大学	Кам'янець-Подільський національний університет імені Івана Огієнка	乌克兰	W	K	0
104981	喀尔巴阡国立大学	Vasyl Stefanyk Precarpathian National University	乌克兰	W	K	0
121346	克里沃罗格国立师范大学	Kryvyi Rih State Pedagogical University	乌克兰	W	K	0
124745	克里沃罗格国立大学	Криворізький національний університет	乌克兰	W	K	0
104174	坎帕拉大学	Kyambogo University	乌干达	W	K	0
21496	里夫纳国立人文大学	Rivne State University of the Humanities	乌克兰	W	L	0
21497	利沃夫国立大学	Ivan Franko National University of Lviv	乌克兰	W	L	0
21498	利沃夫国立技术大学	Lviv Polytechnic National University	乌克兰	W	L	0
21499	利沃夫国立艺术学院	Lviv National Academy of Arts	乌克兰	W	L	0
21500	利沃夫国立音乐学院	Lviv National Music Academy named after Mykola Lysenko	乌克兰	W	L	0
21505	卢甘斯克国立医科大学	Lugansk State Medical University	乌克兰	W	L	0
103224	卢甘斯克国立大学	Луганський національний університет імені Тараса Шевченка	乌克兰	W	L	0
103461	卢茨克国立技术大学	Луцький національний технічний університет	乌克兰	W	L	0
105191	利沃夫教育科学研究所“银行大学”	Львівський навчально-науковий інститут Державного вищого навчального закладу "Університет банківської справи"	乌克兰	W	L	0
106746	利沃夫国立体育大学	Lviv State University of Physical Culture named after Ivan Boberskyj	乌克兰	W	L	0
109225	利沃夫国立医科大学	Danylo Halytsky Lviv National Medical University	乌克兰	W	L	0
119525	利沃夫国立艺术学院	Львівська національна академія мистецтв	乌克兰	W	L	0
21506	马里乌波尔国立大学	Mariupol State University	乌克兰	W	M	0
101773	米科拉伊夫国立大学	V.O. Sukhomlynskyi Mykolaiv National University	乌克兰	W	M	0
112845	梅利托波尔国立师范大学	Мелітопольський державний педагогічний університет імені Богдана Хмельницького	乌克兰	W	M	0
101547	姆巴拉拉科技大学	Mbarara University of Science and Technology	乌干达	W	M	0
103408	麦克雷雷大学	Makerere University	乌干达	W	M	0
103082	蒙得维的亚大学	Universidad de Montevideo	乌拉圭	W	M	0
21508	南乌克兰国立师范大学	South Ukrainian National Pedagogical University named after K.D.Ushynsky	乌克兰	W	N	0
21509	尼古拉耶夫国立农业大学	Mykolayiv National Agrarian University	乌克兰	W	N	0
104365	尼古拉耶夫国立大学	Миколаївський національний університет імені В.О. Сухомлинського	乌克兰	W	N	0
104446	涅任国立大学	Nizhyn Mykola Gogol State University	乌克兰	W	N	0
104006	纳曼干工程技术学院	Namangan Institute of Engineering and Technology	乌兹别克斯坦	W	N	0
21510	欧洲大学	European University	乌克兰	W	O	0
102707	欧洲大学	Європейський університет	乌克兰	W	O	0
116585	佩列亚斯拉夫-格里戈里·斯科沃罗达大学	Hryhorii Skovoroda University in Pereiaslav	乌克兰	W	P	0
21511	切尔卡瑟国立理工大学	Cherkasy State Technological University	乌克兰	W	Q	0
21514	切尔诺夫策国立大学	Yuriy Fedkovych Chernivtsi National University	乌克兰	W	Q	0
21515	区域人力管理学院	Interregional Academy of Personnel Management	乌克兰	W	Q	0
22935	切尔卡瑟国立大学	Bohdan Khmelnytsky National University of Cherkasy	乌克兰	W	Q	0
106362	切尔尼戈夫国立理工大学	Chernihiv Polytechnic National University	乌克兰	W	Q	0
101213	人类发展开放国际大学“乌克兰”	Open International UNIVERSITY of Human Development "UKRAINE"	乌克兰	W	R	0
103148	人类发展开放国际大学“乌克兰”尼古拉耶夫跨区域学院	Mykolaiv Interregional Institute of Human Development of Higher Educational Institution "Open International University of Human Development "Ukraine"	乌克兰	W	R	0
103349	日托米尔军事学院	Житомирський військовий інститут імені С.П. Корольова	乌克兰	W	R	0
104130	日托米尔国立大学	Zhytomyr Ivan Franko State University	乌克兰	W	R	0
21517	苏梅国立农业大学	Sumy National Agrarian University	乌克兰	W	S	0
21519	苏梅国立师范大学	Sumy State Pedagogical University named after A.S.Makarenko	乌克兰	W	S	0
22931	苏梅国立大学	Sumy State University	乌克兰	W	S	0
101251	萨尔瓦多·达利造型与设计艺术学院	Мистецький інститут художнього моделювання та дизайну імені Сальвадора Далі	乌克兰	W	S	0
104455	苏梅建筑学院	Сумський Будівельний Коледж	乌克兰	W	S	0
102204	撒马尔罕国立外国语学院	Samarkand State Institute of Foreign Languages	乌兹别克斯坦	W	S	0
103810	撒马尔罕国立大学	Samarkand State University	乌兹别克斯坦	W	S	0
104138	世界经济与外交大学	University of World Economy and Diplomacy	乌兹别克斯坦	W	S	0
108085	撒马尔罕经济与服务学院	Samarkand Institute of Economics and Service	乌兹别克斯坦	W	S	0
121258	撒马尔罕国立大学	Samarkand State University named after Sharof Rashidov	乌兹别克斯坦	W	S	0
121285	“丝绸之路”国际旅游与文化遗产大学	Silk Road International University of Tourism and Cultural Heritage	乌兹别克斯坦	W	S	0
121735	数学研究所	Institute of Mathematics	乌兹别克斯坦	W	S	0
102594	圣玛丽亚大学	Universidad Santa María	委内瑞拉	W	S	0
105207	苏利亚大学	Universidad del Zulia	委内瑞拉	W	S	0
21365	塔什干国立师范大学	Tashkent State Pedagogical University named after Nizami	乌兹别克斯坦	W	T	0
103228	泰尔梅兹国立大学	Termez State University	乌兹别克斯坦	W	T	0
103435	塔什干国立经济大学	Tashkent State University of Economics	乌兹别克斯坦	W	T	0
104183	塔什干国立东方研究大学	Tashkent state university of oriental studies	乌兹别克斯坦	W	T	0
104336	塔什干信息技术大学	Tashkent University of Information Technologies	乌兹别克斯坦	W	T	0
105268	塔什干都灵理工大学	Turin Polytechnic University in Tashkent	乌兹别克斯坦	W	T	0
105991	塔什干灌溉与农业机械学院	Tashkent Institute of Irrigation and Agricultural Mechanization Engineers	乌兹别克斯坦	W	T	0
108125	塔什干国立法律大学	Tashkent State University of Law	乌兹别克斯坦	W	T	0
116565	塔什干新加坡管理发展学院	Management Development Institute of Singapore in Tashkent	乌兹别克斯坦	W	T	0
117546	塔什干国立技术大学	Tashkent State Technical University named after Islam Karimov	乌兹别克斯坦	W	T	0
121008	塔什干国立乌兹别克语言与文学大学	Tashkent State University of the Uzbek Language and Literature	乌兹别克斯坦	W	T	0
122825	塔什干奇尔奇克国立师范学院	Chirchik State Pedagogical Institute of Tashkent Region	乌兹别克斯坦	W	T	0
21522	文尼察国立技术大学	Vinnytsia National Technical University	乌克兰	W	W	0
21525	乌克兰国防大学	National Defence University of Ukraine named after Ivan Cherniakhovskyi	乌克兰	W	W	0
21529	乌克兰国家农业科学院动物育种与遗传学研究所	Institute of Animal Breeding and Genetics of National Academy of Agrarian Science of Ukraine	乌克兰	W	W	0
21535	乌克兰国立化学技术大学	Ukrainian State University of Chemical Technology	乌克兰	W	W	0
21536	乌克兰国立技术大学基辅工学院	National Technical University of Ukraine "Igor Sikorsky Kyiv Polytechnic Institute"	乌克兰	W	W	0
21538	乌克兰国立生物资源与自然环境大学	National University of Life and Environmental Sciences of Ukraine	乌克兰	W	W	0
21540	乌克兰国立体育与运动大学	National University of Ukraine on Physical Education and Sport	乌克兰	W	W	0
21544	乌曼国立师范大学	Pavlo Tychyna Uman State Pedagogical University	乌克兰	W	W	0
22930	文尼察国立农业大学	Vinnytsia National Agrarian University	乌克兰	W	W	0
100475	乌克兰国家科学院表面化学研究所	Інститут хімії поверхні НАН України	乌克兰	W	W	0
100565	乌克兰国家科学院细胞生物学和基因工程研究所	Інститут клітинної біології і генетичної інженерії НАН України	乌克兰	W	W	0
100883	乌克兰国家科学院丘克表面化学研究所	Інститут хімії поверхні ім. О. О. Чуйка НАН України	乌克兰	W	W	0
100904	乌克兰国家科学院核研究所	Institute for Nuclear Research of National Academy of Science of Ukraine	乌克兰	W	W	0
101283	乌克兰国立柴柯夫斯基音乐学院	Ukrainian National Tchaikovsky Academy of Music	乌克兰	W	W	0
101392	乌克兰国家科学院宇宙研究所	Інститут космічних досліджень НАН України	乌克兰	W	W	0
101508	乌克兰国家科学院数学研究所	Інститут математики Національної академії наук України	乌克兰	W	W	0
102054	乌克兰国家科学院控制研究所	Інститут кібернетики ім. В.М. Глушкова НАН України	乌克兰	W	W	0
102070	乌克兰国家科学院金属物理研究所	Інститут металофізики ім. Г. В. Курдюмова Національної академії наук України	乌克兰	W	W	0
102133	乌克兰国家科学院单晶研究所	Інститут монокристалів НАН України	乌克兰	W	W	0
102838	乌克兰国家科学院电子物理与辐射技术研究所	Інститут електрофізики і радіаційних технологій НАН України	乌克兰	W	W	0
103625	乌克兰国家科学院水生生物研究所	Інститут гідробіології НАН України	乌克兰	W	W	0
104337	文尼察国立师范大学	Vinnytsia Mykhailo Kotsiubynskyi State Pedagogical University	乌克兰	W	W	0
104457	乌克兰国家科学院物理机械研究所	Фізико-механічний інститут ім. Г.В. Карпенка НАН України	乌克兰	W	W	0
104742	乌克兰国立铁路运输大学	Ukrainian state university of railway transport	乌克兰	W	W	0
104795	乌克兰国家科学院机械工程问题研究所	Інститут проблем машинобудування ім. А.М.Підгорного НАН України	乌克兰	W	W	0
104800	乌克兰国家科学院工程热物理研究所	Institute of Engineering Thermophysics of National Academy of Sciences of Ukraine	乌克兰	W	W	0
104824	乌克兰国家科学院能源建模问题研究所	Інститут проблем моделювання в енергетиці ім.Г.Є.Пухова НАН України	乌克兰	W	W	0
104960	乌克兰国家教育科学院师范教育与成人教育研究所	Ivan Ziaziun Institute of Pedagogical Education and Adult Education of the National Academy of Educational Sciences of Ukraine	乌克兰	W	W	0
104996	乌克兰卫生部国立医学研究生教育学院	Національна медична академія післядипломної освіти ім. П.Л. Шупика МОЗ України	乌克兰	W	W	0
105366	乌克兰国家医学科学院眼病与组织疗法研究所	Інститут очних хвороб і тканинної терапїі ім.В.П.Філатова НАМН України	乌克兰	W	W	0
105995	乌克兰国家边防学院	Національна академія Державної прикордонної служби України імені Богдана Хмельницького	乌克兰	W	W	0
106865	乌克兰天主教大学	Ukrainian Catholic University	乌克兰	W	W	0
106945	乌克兰国家科学院半导体物理研究所	Інститут фізики напівпровідників ім. В.Є.Лашкарьова НАН України	乌克兰	W	W	0
107346	乌日戈罗德国立大学	State University "Uzhhorod National University"	乌克兰	W	W	0
110465	乌克兰国家科学院低温物理与技术研究所	Фізико-технічний інститут низьких температур ім. Б.І. Вєркіна НАН України	乌克兰	W	W	0
112205	沃伦国立大学	Lesya Ukrainka Volyn National University	乌克兰	W	W	0
112745	乌克兰国家科学院焊接研究所	Ye.O.Paton Electric Welding Institute of National Academy of Sciences of Ukraine	乌克兰	W	W	0
117445	乌克兰国家科学院食品生物技术与基因组学研究所	Institute of Food Biotechnology and Genomics of National Academy of Sciences of Ukraine	乌克兰	W	W	0
117565	乌克兰国家科学院电动力学研究所	Інститут електродинаміки НАН України	乌克兰	W	W	0
117785	乌克兰国家科学院高分子化学研究所	Institute of Macromolecular Chemistry of National Academy of Sciences of Ukraine	乌克兰	W	W	0
117865	乌克兰国立大学	Dragomanov Ukrainian State University	乌克兰	W	W	0
120790	乌克兰国家科学院微生物学与病毒学研究所	Інститут мікробіології і вірусології ім. Д.К. Заболотного НАН України	乌克兰	W	W	0
121017	乌克兰辩护学院	The Academy of Advocacy of Ukraine	乌克兰	W	W	0
121045	乌克兰国家农业科学院动物育种与遗传学研究所	Інститут розведення і генетики тварин НААН України	乌克兰	W	W	0
121665	乌克兰国家科学院表面化学研究所	O. O. Chuiko Institute of Surface Chemistry of National Academy of Sciences of Ukraine	乌克兰	W	W	0
122842	乌克兰国家科学院金属与合金物理技术研究所	Physical and Technological Institute of Metals and Alloys of National Academy of Sciences of Ukraine	乌克兰	W	W	0
21362	乌兹别克斯坦国立大学	National University of Uzbekistan named after Mirzo Ulugbek	乌兹别克斯坦	W	W	0
103668	乌兹别克斯坦国立世界语言大学	Uzbekistan State World Languages University	乌兹别克斯坦	W	W	0
104213	乌兹别克斯坦科学院热物理系	The Heat Physics Department, Academy of Sciences of Uzbekistan	乌兹别克斯坦	W	W	0
105121	乌兹别克斯坦科学院数学研究所	Institute of Mathematics, Academy of Sciences of Uzbekistan	乌兹别克斯坦	W	W	0
113265	乌兹别克斯坦国立音乐学院	The State Conservatory of Uzbekistan	乌兹别克斯坦	W	W	0
22855	乌拉圭奥特大学	Universidad ORT Uruguay	乌拉圭	W	W	0
22837	危地马拉山谷大学	Universidad del Valle de Guatemala	危地马拉	W	W	0
22851	危地马拉圣卡洛斯大学	Universidad de San Carlos de Guatemala	危地马拉	W	W	0
22279	委内瑞拉中央大学	Universidad Central de Venezuela	委内瑞拉	W	W	0
102094	文莱大学	Universiti Brunei Darussalam	文莱	W	W	0
113205	西乌克兰国立大学	West Ukrainian National University	乌克兰	W	X	1
103000	西蒙·罗德里格斯实验国立大学	Universidad Nacional Experimental Simón Rodríguez	委内瑞拉	W	X	0
113947	西蒙·玻利瓦尔大学	Universidad Simón Bolívar	委内瑞拉	W	X	0
21545	亚速滨海国立技术大学	Pryazovskyi State Technical University	乌克兰	W	Y	0
21546	伊万诺-弗兰科夫斯克国立石油天然气技术大学	Ivano-Frankivsk National Technical University of Oil and Gas	乌克兰	W	Y	0
106306	伊斯巴特大学	Isbat University	乌干达	W	Y	0
22936	中乌克兰国立技术大学	Central Ukrainian National Technical University	乌克兰	W	Z	0
101649	智者雅罗斯拉夫国立法律大学	Yaroslav Mudryi National Law University	乌克兰	W	Z	0
106011	扎波罗热经济与信息技术学院	Zaporizhzhia Institute of Economics and Information Technologies	乌克兰	W	Z	0
123745	扎波罗热国立大学	Zaporizhzhia National University	乌克兰	W	Z	0
101895	埃杜图什大学	Edutus Egyetem	匈牙利	X	A	0
106034	埃斯特尔哈兹·卡洛伊天主教大学	Eszterházy Károly Katolikus Egyetem	匈牙利	X	A	0
22318	爱琴海大学	University of the Aegean	希腊	X	A	0
1533	奥克兰理工大学	Auckland University of Technology	新西兰	X	A	0
1536	奥克兰大学	The University of Auckland	新西兰	X	A	0
1539	奥塔哥大学	University of Otago	新西兰	X	A	0
1547	奥塔戈理工学院	Otago Polytechnic	新西兰	X	A	0
7835	Ara坎特伯雷学院	Ara Institute of Canterbury	新西兰	X	A	0
20694	奥克兰商学院	Auckland Institute of Studies	新西兰	X	A	0
103729	艾尔法教育学院	Alpha Educational Institute	新西兰	X	A	0
104652	Aspire2国际商务与技术学院	Aspire2 International Business & Technology	新西兰	X	A	0
104836	Aspire2国际酒店与健康护理学院	Aspire2 International Hospitality & Healthcare	新西兰	X	A	0
105166	阿德摩尔飞行学院	Ardmore Flying School	新西兰	X	A	0
106066	奥克兰国际学院	International College of Auckland	新西兰	X	A	0
114965	ATC培训学院	ATC Training College	新西兰	X	A	0
115845	AGI教育	AGI Education	新西兰	X	A	0
3643	阿尔卡拉大学	Universidad de Alcalá	西班牙	X	A	0
3644	阿利坎特大学	Universidad de Alicante	西班牙	X	A	0
3645	阿尔梅利亚大学	Universidad de Almería	西班牙	X	A	0
3666	奥维耶多大学	Universidad de Oviedo	西班牙	X	A	0
7762	安东尼奥·德·内夫里哈大学	Universidad Antonio de Nebrija	西班牙	X	A	0
12759	埃斯特雷马杜拉大学	Universidad de Extremadura	西班牙	X	A	0
21369	布达佩斯考文纽斯大学	Corvinus University of Budapest	匈牙利	X	B	0
21371	布达佩斯技术与经济大学	Budapest University of Technology and Economics	匈牙利	X	B	0
21373	布达佩斯商学院	Budapest Business School	匈牙利	X	B	0
103627	布达佩斯都市大学	Budapesti Metropolitan Egyetem	匈牙利	X	B	0
22323	伯罗奔尼撒大学	University of Peloponnese	希腊	X	B	0
22324	比雷埃夫斯大学	University of Piraeus	希腊	X	B	0
1546	北方理工学院	Northland Polytechnic	新西兰	X	B	0
3646	巴塞罗那自治大学	Universitat Autònoma de Barcelona	西班牙	X	B	0
3648	巴塞罗那大学	Universitat de Barcelona	西班牙	X	B	0
3649	布尔戈斯大学	Universidad de Burgos	西班牙	X	B	0
3659	巴利阿里群岛大学	Universidad de las Illes Balears	西班牙	X	B	0
3667	巴斯克大学	Universidad del País Vasco	西班牙	X	B	0
3679	巴利亚多利德大学	Universidad de Valladolid	西班牙	X	B	0
7269	比戈大学	Universidad de Vigo	西班牙	X	B	0
108525	比亚努埃瓦国际大学	Universidad Internacional Villanueva	西班牙	X	B	0
13128	CEU埃雷拉红衣主教大学	Universidad Cardenal Herrera-CEU	西班牙	X	C	0
21374	德布勒森大学	University of Debrecen	匈牙利	X	D	0
21375	多瑙新城大学	Dunaújvárosi Egyetem	匈牙利	X	D	0
101901	多莫利·帕尔学院	Tomori Pál Főiskola	匈牙利	X	D	0
104617	大马士革大学	Damascus University	叙利亚	X	D	0
21134	淡马锡理工学院	Temasek Polytechnic	新加坡	X	D	0
1543	东部理工学院	Eastern Institute of Technology	新西兰	X	D	0
3681	德乌斯托大学	Universidad de Deusto	西班牙	X	D	0
22288	大西洋欧洲大学	Universidad Europea del Atlántico	西班牙	X	D	0
21378	厄特沃什·罗兰大学	Eötvös Loránd Tudományegyetem	匈牙利	X	E	0
22291	弗朗西斯科·德·维多利亚大学	Universidad Francisco de Vitoria	西班牙	X	F	0
21376	国家行政大学	Nemzeti Közszolgálati Egyetem	匈牙利	X	G	0
21132	共和理工学院	Republic Polytechnic	新加坡	X	G	0
1551	国立联合学院	Universal College of Learning	新西兰	X	G	0
3657	格拉纳达大学	Universidad de Granada	西班牙	X	G	0
121065	哈马大学	Hama University	叙利亚	X	H	0
1537	怀卡托大学	The University of Waikato	新西兰	X	H	0
1540	惠灵顿维多利亚大学	Victoria University of Wellington	新西兰	X	H	0
1553	怀卡托理工学院	Waikato Institute of Technology	新西兰	X	H	0
1554	惠灵顿理工学院	Wellington Institute of Technology	新西兰	X	H	0
8163	皇后镇旅游学院	Queenstown Resort College	新西兰	X	H	0
103529	怀特克利夫学院	Whitecliffe College	新西兰	X	H	0
104591	皇冠学院	Crown Institute of Studies	新西兰	X	H	0
3656	赫罗纳大学	Universitat de Girona	西班牙	X	H	0
3660	哈恩大学	Universidad de Jaén	西班牙	X	H	0
3673	胡安卡洛斯国王大学	Universidad Rey Juan Carlos	西班牙	X	H	0
7632	海梅一世大学	Universitat Jaume I	西班牙	X	H	0
108725	IBS国际商学院	International Business School	匈牙利	X	I	0
8173	ICL商学院	ICL Business School	新西兰	X	I	0
101581	IGQ高尔夫学院	IGQ Golf College	新西兰	X	I	0
109485	ICL研究生商学院	ICL Graduate Business School	新西兰	X	I	0
110125	ICL教育	ICL Education Limited	新西兰	X	I	0
3682	IE大学	IE Universidad	西班牙	X	I	0
21125	建筑专科学院	BCA Academy	新加坡	X	J	0
100954	精英管理学校	Elite Management School	新西兰	X	J	0
3650	加的斯大学	Universidad de Cádiz	西班牙	X	J	0
3668	加泰罗尼亚理工大学	Universidad Politécnica de Cataluña	西班牙	X	J	0
7442	加那利群岛拉斯帕尔马斯大学	Universidad de Las Palmas de Gran Canaria	西班牙	X	J	0
8166	加泰罗尼亚国际大学	Universitat Internacional de Catalunya	西班牙	X	J	0
22319	克里特大学	University of Crete	希腊	X	K	0
1538	坎特伯雷大学	University of Canterbury	新西兰	X	K	0
3651	坎塔布里亚大学	Universidad de Cantabria	西班牙	X	K	0
3653	卡斯蒂利亚拉曼却大学	Universidad de Castilla-La Mancha	西班牙	X	K	0
3655	科尔多瓦大学	Universidad de Córdoba	西班牙	X	K	0
3684	卡米亚斯宗座大学	Universidad Pontificia Comillas	西班牙	X	K	0
8030	卡米洛何塞塞拉大学	Universidad Camilo José Cela	西班牙	X	K	0
22299	卡塔赫纳理工大学	Universidad Politécnica de Cartagena	西班牙	X	K	0
21377	李斯特音乐学院	Liszt Ferenc Academy of Music	匈牙利	X	L	0
21126	拉萨尔艺术学院	LASALLE College of the Arts	新加坡	X	L	0
1534	林肯大学	Lincoln University	新西兰	X	L	0
1550	联合理工学院	Unitec Institute of Technology	新西兰	X	L	0
103239	莱德劳学院	Laidlaw College	新西兰	X	L	0
3642	拉科鲁尼亚大学	Universidade da Coruña	西班牙	X	L	0
3661	拉古纳大学	Universidad de La Laguna	西班牙	X	L	0
3662	拉里奥哈大学	Universidad de La Rioja	西班牙	X	L	0
3663	莱昂大学	Universidad de León	西班牙	X	L	0
3674	罗维拉·依维尔基里大学	Universitat Rovira i Virgili	西班牙	X	L	0
3685	拉蒙鲁尔大学	Universitat Ramon Llull	西班牙	X	L	0
6968	莱里达大学	Universitat de Lleida	西班牙	X	L	0
22293	拉里奥哈国际大学	Universidad Internacional de La Rioja	西班牙	X	L	0
21379	密什科尔茨大学	University of Miskolc	匈牙利	X	M	0
103805	麦克丹尼尔学院布达佩斯分校	McDaniel College Budapest	匈牙利	X	M	0
1535	梅西大学	Massey University	新西兰	X	M	0
1544	曼努考理工学院	Manukau Institute of Technology	新西兰	X	M	0
100300	媒体设计学院	Media Design School	新西兰	X	M	0
3647	马德里自治大学	Universidad Autónoma de Madrid	西班牙	X	M	0
3652	马德里卡洛斯三世大学	Universidad Carlos III de Madrid	西班牙	X	M	0
3654	马德里康普顿斯大学	Universidad Complutense de Madrid	西班牙	X	M	0
3664	马拉加大学	Universidad de Málaga	西班牙	X	M	0
3665	穆尔西亚大学	Universidad de Murcia	西班牙	X	M	0
3669	马德里理工大学	Universidad Politécnica de Madrid	西班牙	X	M	0
8104	梅南德斯·佩拉尤国际大学	Universidad Internacional Menéndez Pelayo	西班牙	X	M	0
8341	蒙德拉贡大学	Mondragón Unibertsitatea	西班牙	X	M	0
13111	马德里欧洲大学	Universidad Europea de Madrid	西班牙	X	M	0
22296	米格尔·埃尔南德斯·德·埃尔切大学	Universidad Miguel Hernández de Elche	西班牙	X	M	0
101888	尼赖吉哈佐大学	Nyíregyházi Egyetem	匈牙利	X	N	0
21127	南洋艺术学院	Nanyang Academy of Fine Arts	新加坡	X	N	0
21128	南洋理工学院	Nanyang Polytechnic	新加坡	X	N	0
21129	南洋理工大学	Nanyang Technological University	新加坡	X	N	0
1545	尼尔森马尔伯勒理工学院	Nelson Marlborough Institute of Technology	新西兰	X	N	0
1548	南方理工学院	Southern Institute of Technology	新西兰	X	N	0
102189	尼尔森航空学院	Nelson Aviation College Limited	新西兰	X	N	0
3672	纳瓦拉公立大学	Universidad Pública de Navarra	西班牙	X	N	0
3683	纳瓦拉大学	Universidad de Navarra	西班牙	X	N	0
21380	欧布达大学	Óbudai Egyetem	匈牙利	X	O	0
21381	潘农大学	Pannon Egyetem	匈牙利	X	P	0
21382	佩奇大学	University of Pécs	匈牙利	X	P	0
105080	帕兹玛尼·彼得天主教大学	Pázmány Péter Catholic University	匈牙利	X	P	0
22316	潘蒂翁社会政治大学	Panteion University of Social and Political Sciences	希腊	X	P	0
22322	帕特雷大学	University of Patras	希腊	X	P	0
3671	庞培法布拉大学	Universitat Pompeu Fabra	西班牙	X	P	0
22298	帕布罗·德·奥拉韦德大学	Universidad Pablo de Olavide	西班牙	X	P	0
21384	塞格德大学	University of Szeged	匈牙利	X	S	0
101890	塞梅维什大学	Semmelweis Egyetem	匈牙利	X	S	0
101892	塞切尼•伊什特万大学	Széchenyi István Egyetem	匈牙利	X	S	0
22306	塞萨洛尼基亚里士多德大学	Aristotle University of Thessaloniki	希腊	X	S	0
22325	塞萨利大学	University of Thessaly	希腊	X	S	0
3675	萨拉曼卡大学	Universidad de Salamanca	西班牙	X	S	0
3676	圣地亚哥德孔波斯特拉大学	Universidad de Santiago de Compostela	西班牙	X	S	0
3677	塞维利亚大学	Universidad de Sevilla	西班牙	X	S	0
3680	萨拉戈萨大学	Universidad de Zaragoza	西班牙	X	S	0
7868	圣帕布洛大学	Universidad San Pablo-CEU	西班牙	X	S	0
7930	萨拉曼卡天主教大学	Universidad Pontificia de Salamanca	西班牙	X	S	0
12865	圣安东尼奥天主教大学	Universidad Católica San Antonio	西班牙	X	S	0
107806	提什林大学	Tishreen University	叙利亚	X	T	0
1549	泰普迪尼理工学院	Tai Poutini Polytechnic	新西兰	X	T	0
1559	太平洋国际酒店管理学校	Pacific International Hotel Management School	新西兰	X	T	0
101480	塔斯曼国际学院	Tasman International Academies	新西兰	X	T	0
7118	UUNZ商业学院	UUNZ Institute of Business	新西兰	X	U	0
101902	维克勒•山道尔商业学院	Wekerle Sándor Üzleti Főiskola	匈牙利	X	W	0
1556	维特利亚理工学院	Whitireia Community Polytechnic	新西兰	X	W	0
3658	维尔瓦大学	Universidad de Huelva	西班牙	X	W	0
3670	瓦伦西亚理工大学	Universitat Politècnica de València	西班牙	X	W	0
3678	瓦伦西亚大学	Universitat de València	西班牙	X	W	0
8350	维克大学—加泰罗尼亚中央大学	Universitat de Vic-Universitat Central de Catalunya	西班牙	X	W	0
22283	瓦伦西亚圣维森特玛蒂尔天主教大学	Universidad Católica de Valencia San Vicente Mártir	西班牙	X	W	0
22287	瓦伦西亚欧洲大学	Universidad Europea de Valencia	西班牙	X	W	0
22303	瓦伦西亚国际大学	Universitat Internacional Valenciana	西班牙	X	W	0
21387	戏剧与电影艺术大学	Színház- és Filmművészeti Egyetem	匈牙利	X	X	0
101886	匈牙利美术大学	Magyar Képzőművészeti Egyetem	匈牙利	X	X	0
101887	匈牙利舞蹈大学	Magyar Táncművészeti Egyetem	匈牙利	X	X	0
101891	肖普朗大学	Soproni Egyetem	匈牙利	X	X	0
